,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,trans_hidden,experiment_key,random_state_distrib_kl_div,random_uniform_distrib_kl_div,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,e2e_loss
2002,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,12.803779602050781,0.04707779735326767,3.7291111946105957,,,,
2003,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,15.031210899353027,0.0376061387360096,3.8727519512176514,,,,
2004,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,12.965535163879395,0.031317003071308136,4.055161476135254,,,,
2005,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,14.823311805725098,0.024281304329633713,4.248812198638916,,,,
2006,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,15.307485580444336,0.02477777563035488,4.444065570831299,,,,
2007,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,15.883345603942871,0.01776871085166931,4.638254165649414,,,,
2008,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,15.507345199584961,0.018604129552841187,4.8197922706604,,,,
2009,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,16.100059509277344,0.015962541103363037,4.983548641204834,,,,
2010,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,17.057369232177734,0.015916822478175163,5.131689548492432,,,,
2011,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,16.9879150390625,0.015015020966529846,5.262822151184082,,,,
2012,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,17.261524200439453,0.012370595708489418,5.36965274810791,,,,
2013,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,17.20021629333496,0.006957567296922207,5.466979503631592,,,,
2014,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,ad0648c0e45743a88750187af9da7c97,,,17.469051361083984,0.00873125996440649,5.54659366607666,,,,
2015,0,0,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,,,,,,,
2016,1,1,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,0.10324884951114655,-3.2975943753399406E-8,5.214484691619873,,,,
2017,2,2,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,0.14710348844528198,9.948359489440918,4.824257850646973,,,,
2018,3,3,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,0.30443090200424194,8.261832237243652,4.583188056945801,,,,
2019,4,4,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,5.411691188812256,5.553465366363525,4.410275936126709,,,,
2020,5,5,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,4.8761515617370605,4.675449848175049,4.25632381439209,,,,
2021,6,6,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.5030314922332764,4.278069496154785,4.131308078765869,,,,
2022,7,7,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.2299203872680664,3.839041233062744,4.022337913513184,,,,
2023,8,8,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.5856142044067383,2.996077537536621,3.902053117752075,,,,
2024,9,9,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,3.410266399383545,2.670072317123413,3.754103899002075,,,,
2025,10,10,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,5.760400772094727,2.382275342941284,3.607405662536621,,,,
2026,11,11,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,8.541023254394531,1.9763329029083252,3.5106945037841797,,,,
2027,12,12,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,6.6194024085998535,1.7221128940582275,3.469259023666382,,,,
2028,13,13,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,8.36731243133545,0.9794120192527771,3.475034475326538,,,,
2029,14,14,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,8.306806564331055,0.6294719576835632,3.507413864135742,,,,
2030,15,15,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,6.870687961578369,0.5159118175506592,3.5181944370269775,,,,
2031,16,16,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,5.745390892028809,0.08368639647960663,3.542522430419922,,,,
2032,17,17,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,6.739197731018066,0.05937465280294418,3.6159842014312744,,,,
2033,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,6.384941101074219,0.04707779735326767,3.7291111946105957,,,,
2034,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,3.0299181938171387,0.0376061387360096,3.8727519512176514,,,,
2035,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,2.9262313842773438,0.031317003071308136,4.055161476135254,,,,
2036,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,2.8014447689056396,0.024281304329633713,4.248812198638916,,,,
2037,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,2.4792377948760986,0.02477777563035488,4.444065570831299,,,,
2038,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,2.3346643447875977,0.01776871085166931,4.638254165649414,,,,
2039,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,2.2012948989868164,0.018604129552841187,4.8197922706604,,,,
2040,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,2.0341107845306396,0.015962541103363037,4.983548641204834,,,,
2041,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.941543698310852,0.015916822478175163,5.131689548492432,,,,
2042,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.8304520845413208,0.015015020966529846,5.262822151184082,,,,
2043,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.7252756357192993,0.012370595708489418,5.36965274810791,,,,
2044,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.6348793506622314,0.006957567296922207,5.466979503631592,,,,
2045,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,17a9eaf5873949ff9630312990c2e5e9,,,1.5403379201889038,0.00873125996440649,5.54659366607666,,,,
2046,0,0,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,,,,,,,
2047,1,1,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,0.14776605367660522,-3.2975943753399406E-8,5.214484691619873,,,,
2048,2,2,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,0.13842086493968964,9.948359489440918,4.824257850646973,,,,
2049,3,3,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,0.15357451140880585,8.261832237243652,4.583188056945801,,,,
2050,4,4,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,5.359707355499268,5.553465366363525,4.410275936126709,,,,
2051,5,5,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,9.465509414672852,4.675449848175049,4.25632381439209,,,,
2052,6,6,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,9.319833755493164,4.278069496154785,4.131308078765869,,,,
2053,7,7,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,5.859191417694092,3.839041233062744,4.022337913513184,,,,
2054,8,8,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,3.222527027130127,2.996077537536621,3.902053117752075,,,,
2055,9,9,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,4.778017997741699,2.670072317123413,3.754103899002075,,,,
2056,10,10,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,6.777083396911621,2.382275342941284,3.607405662536621,,,,
2057,11,11,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,9.05009651184082,1.9763329029083252,3.5106945037841797,,,,
2058,12,12,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,10.87794303894043,1.7221128940582275,3.469259023666382,,,,
2059,13,13,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,12.339057922363281,0.9794120192527771,3.475034475326538,,,,
2060,14,14,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,13.369330406188965,0.6294719576835632,3.507413864135742,,,,
2061,15,15,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,13.065470695495605,0.5159118175506592,3.5181944370269775,,,,
2062,16,16,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,12.873445510864258,0.08368639647960663,3.542522430419922,,,,
2063,17,17,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,10.953865051269531,0.05937465280294418,3.6159842014312744,,,,
2064,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,11.99413013458252,0.04707779735326767,3.7291111946105957,,,,
2065,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,11.350041389465332,0.0376061387360096,3.8727519512176514,,,,
2066,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,11.850226402282715,0.031317003071308136,4.055161476135254,,,,
2067,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,14.064117431640625,0.024281304329633713,4.248812198638916,,,,
2068,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,14.112323760986328,0.02477777563035488,4.444065570831299,,,,
2069,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,13.813926696777344,0.01776871085166931,4.638254165649414,,,,
2070,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,14.646688461303711,0.018604129552841187,4.8197922706604,,,,
2071,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,15.001704216003418,0.015962541103363037,4.983548641204834,,,,
2072,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,15.610172271728516,0.015916822478175163,5.131689548492432,,,,
2073,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,16.14683723449707,0.015015020966529846,5.262822151184082,,,,
2074,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,16.573312759399414,0.012370595708489418,5.36965274810791,,,,
2075,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,16.94769287109375,0.006957567296922207,5.466979503631592,,,,
2076,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,64,50b9bccf0aae42bc9643055040f91ef2,,,17.250364303588867,0.00873125996440649,5.54659366607666,,,,
2077,0,0,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,,,,
2078,1,1,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.014646615833044052,-1.2575820385052339E-8,4.125888347625732,
2079,2,2,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.0054085212759673595,14.875706672668457,3.252357006072998,
2080,3,3,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.04110227897763252,12.45455551147461,2.838869571685791,
2081,4,4,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.06199591979384422,8.472773551940918,2.556366205215454,
2082,5,5,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.058567747473716736,7.351248264312744,2.272615432739258,
2083,6,6,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.08342412114143372,6.850794315338135,2.03851318359375,
2084,7,7,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.11957229673862457,6.347210884094238,1.8772066831588745,
2085,8,8,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.10677949339151382,5.670026779174805,1.6660131216049194,
2086,9,9,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.19876448810100555,4.238461017608643,1.6311497688293457,
2087,10,10,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.13917502760887146,2.861453056335449,1.50969660282135,
2088,11,11,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.14787408709526062,2.4535157680511475,1.4928786754608154,
2089,12,12,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.1862134337425232,2.263629198074341,1.4022693634033203,
2090,13,13,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.26396435499191284,2.0371580123901367,1.3917887210845947,
2091,14,14,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.2773796319961548,1.7373374700546265,1.3130027055740356,
2092,15,15,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.26799917221069336,1.415396809577942,1.2793574333190918,
2093,16,16,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.2915891408920288,1.2937991619110107,1.2191170454025269,
2094,17,17,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.3034554421901703,1.134320616722107,1.1728041172027588,
2095,18,18,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.3835807144641876,0.9439319372177124,1.0991735458374023,
2096,19,19,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.7677832841873169,0.8465741872787476,1.0757534503936768,
2097,20,20,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.7276513576507568,0.6386035680770874,1.005475640296936,
2098,21,21,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.6317892670631409,0.5286281704902649,0.9905245900154114,
2099,22,22,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.8302539587020874,0.45055773854255676,0.9254505634307861,
2100,23,23,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,0.8332872986793518,0.36843782663345337,0.894525945186615,
2101,24,24,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,1.1592681407928467,0.31831130385398865,0.8494420647621155,
2102,25,25,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,1.1975820064544678,0.25887253880500793,0.839812159538269,
2103,26,26,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,1.591786503791809,0.21605166792869568,0.8013749718666077,
2104,27,27,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,1.7799304723739624,0.18687067925930023,0.789379358291626,
2105,28,28,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,1.9362221956253052,0.16216081380844116,0.7740607857704163,
2106,29,29,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,1.8460025787353516,0.13749410212039948,0.7702150344848633,
2107,30,30,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,109691189a874fa7a40e71df8fefacac,,,,,,2.0992002487182617,0.11380628496408463,0.7695456147193909,
2108,0,0,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,,,,
2109,1,1,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.08167219161987305,-1.2575820385052339E-8,4.125888347625732,
2110,2,2,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.11691262573003769,14.875706672668457,3.252357006072998,
2111,3,3,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.20072206854820251,12.45455551147461,2.838869571685791,
2112,4,4,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.1881795972585678,8.472773551940918,2.556366205215454,
2113,5,5,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.2234334945678711,7.351248264312744,2.272615432739258,
2114,6,6,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.21051138639450073,6.850794315338135,2.03851318359375,
2115,7,7,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.24319064617156982,6.347210884094238,1.8772066831588745,
2116,8,8,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.29238224029541016,5.670026779174805,1.6660131216049194,
2117,9,9,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.35589873790740967,4.238461017608643,1.6311497688293457,
2118,10,10,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.2981882393360138,2.861453056335449,1.50969660282135,
2119,11,11,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.32709524035453796,2.4535157680511475,1.4928786754608154,
2120,12,12,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.4844970405101776,2.263629198074341,1.4022693634033203,
2121,13,13,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.4584839344024658,2.0371580123901367,1.3917887210845947,
2122,14,14,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.47660231590270996,1.7373374700546265,1.3130027055740356,
2123,15,15,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.5177649259567261,1.415396809577942,1.2793574333190918,
2124,16,16,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.5789718627929688,1.2937991619110107,1.2191170454025269,
2125,17,17,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.5969858765602112,1.134320616722107,1.1728041172027588,
2126,18,18,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.6599146127700806,0.9439319372177124,1.0991735458374023,
2127,19,19,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.6895907521247864,0.8465741872787476,1.0757534503936768,
2128,20,20,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,0.8165616989135742,0.6386035680770874,1.005475640296936,
2129,21,21,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.1106199026107788,0.5286281704902649,0.9905245900154114,
2130,22,22,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.053283452987671,0.45055773854255676,0.9254505634307861,
2131,23,23,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.0350266695022583,0.36843782663345337,0.894525945186615,
2132,24,24,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.3704864978790283,0.31831130385398865,0.8494420647621155,
2133,25,25,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.1593908071517944,0.25887253880500793,0.839812159538269,
2134,26,26,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.0236709117889404,0.21605166792869568,0.8013749718666077,
2135,27,27,ae,None,minigrid-crossing-stochastic,8,1024,1024,64,e1897ac7b9a34346b361edfbe651ed12,,,,,,1.3277188539505005,0.18687067925930023,0.789379358291626,
