,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div
2360,4,4,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,0.5891767740249634,5.553465366363525,4.410275936126709,,,
2361,5,5,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,0.9562895894050598,4.675449848175049,4.25632381439209,,,
2362,6,6,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,0.9769066572189331,4.278069496154785,4.131308078765869,,,
2363,7,7,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.0537279844284058,3.839041233062744,4.022337913513184,,,
2364,8,8,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.2089301347732544,2.996077537536621,3.902053117752075,,,
2365,9,9,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.3416622877120972,2.670072317123413,3.754103899002075,,,
2366,10,10,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.5802838802337646,2.382275342941284,3.607405662536621,,,
2367,11,11,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.6630454063415527,1.9763329029083252,3.5106945037841797,,,
2368,12,12,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.7598289251327515,1.7221128940582275,3.469259023666382,,,
2369,13,13,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.8604658842086792,0.9794120192527771,3.475034475326538,,,
2370,14,14,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,1.862996220588684,0.6294719576835632,3.507413864135742,,,
2371,15,15,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,2.073042869567871,0.5159118175506592,3.5181944370269775,,,
2372,16,16,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,2.7404725551605225,0.08368639647960663,3.542522430419922,,,
2373,17,17,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,3.7472503185272217,0.05937465280294418,3.6159842014312744,,,
2374,18,18,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,5.090963840484619,0.04707779735326767,3.7291111946105957,,,
2375,19,19,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,6.69349479675293,0.0376061387360096,3.8727519512176514,,,
2376,20,20,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,8.350489616394043,0.031317003071308136,4.055161476135254,,,
2377,21,21,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,9.774646759033203,0.024281304329633713,4.248812198638916,,,
2378,22,22,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,11.216409683227539,0.02477777563035488,4.444065570831299,,,
2379,23,23,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,12.382635116577148,0.01776871085166931,4.638254165649414,,,
2380,24,24,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,13.505504608154297,0.018604129552841187,4.8197922706604,,,
2381,25,25,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,14.420003890991211,0.015962541103363037,4.983548641204834,,,
2382,26,26,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,15.184691429138184,0.015916822478175163,5.131689548492432,,,
2383,27,27,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,15.82745361328125,0.015015020966529846,5.262822151184082,,,
2384,28,28,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,16.371967315673828,0.012370595708489418,5.36965274810791,,,
2385,29,29,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,16.800113677978516,0.006957567296922207,5.466979503631592,,,
2386,30,30,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,ccfa27ae37e74a849565f0b18618b754,17.14139175415039,0.00873125996440649,5.54659366607666,,,
2387,0,0,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,,,,,,
2388,1,1,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,0.2101658284664154,-3.2975943753399406E-8,5.214484691619873,,,
2389,2,2,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,0.4771801829338074,9.948359489440918,4.824257850646973,,,
2390,3,3,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,0.4653179347515106,8.261832237243652,4.583188056945801,,,
2391,4,4,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,1.420157790184021,5.553465366363525,4.410275936126709,,,
2392,5,5,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,2.150430202484131,4.675449848175049,4.25632381439209,,,
2393,6,6,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,2.8308730125427246,4.278069496154785,4.131308078765869,,,
2394,7,7,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,3.1001431941986084,3.839041233062744,4.022337913513184,,,
2395,8,8,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,3.3422598838806152,2.996077537536621,3.902053117752075,,,
2396,9,9,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,3.589747905731201,2.670072317123413,3.754103899002075,,,
2397,10,10,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,4.049258232116699,2.382275342941284,3.607405662536621,,,
2398,11,11,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,5.305422306060791,1.9763329029083252,3.5106945037841797,,,
2399,12,12,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,6.278633117675781,1.7221128940582275,3.469259023666382,,,
2400,13,13,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,9.147908210754395,0.9794120192527771,3.475034475326538,,,
2401,14,14,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,7.793119430541992,0.6294719576835632,3.507413864135742,,,
2402,15,15,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,7.183905124664307,0.5159118175506592,3.5181944370269775,,,
2403,16,16,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,9.626420974731445,0.08368639647960663,3.542522430419922,,,
2404,17,17,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,8.699955940246582,0.05937465280294418,3.6159842014312744,,,
2405,18,18,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,8.292461395263672,0.04707779735326767,3.7291111946105957,,,
2406,19,19,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,9.249237060546875,0.0376061387360096,3.8727519512176514,,,
2407,20,20,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,10.379647254943848,0.031317003071308136,4.055161476135254,,,
2408,21,21,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,11.561532974243164,0.024281304329633713,4.248812198638916,,,
2409,22,22,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,12.58554458618164,0.02477777563035488,4.444065570831299,,,
2410,23,23,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,13.842233657836914,0.01776871085166931,4.638254165649414,,,
2411,24,24,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,14.260453224182129,0.018604129552841187,4.8197922706604,,,
2412,25,25,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,15.022181510925293,0.015962541103363037,4.983548641204834,,,
2413,26,26,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,15.678802490234375,0.015916822478175163,5.131689548492432,,,
2414,27,27,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,16.197376251220703,0.015015020966529846,5.262822151184082,,,
2415,28,28,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,16.64700698852539,0.012370595708489418,5.36965274810791,,,
2416,29,29,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,16.991628646850586,0.006957567296922207,5.466979503631592,,,
2417,30,30,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,84b6a244b28d45d2967845ad57ea4748,17.268898010253906,0.00873125996440649,5.54659366607666,,,
2418,0,0,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,,,,,,
2419,1,1,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,0.020562810823321342,-3.2975943753399406E-8,5.214484691619873,,,
2420,2,2,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,0.15047888457775116,9.948359489440918,4.824257850646973,,,
2421,3,3,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,0.051095619797706604,8.261832237243652,4.583188056945801,,,
2422,4,4,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,5.502494812011719,5.553465366363525,4.410275936126709,,,
2423,5,5,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.045139193534851,4.675449848175049,4.25632381439209,,,
2424,6,6,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.034659743309021,4.278069496154785,4.131308078765869,,,
2425,7,7,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.0892101526260376,3.839041233062744,4.022337913513184,,,
2426,8,8,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.010029673576355,2.996077537536621,3.902053117752075,,,
2427,9,9,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.1297146081924438,2.670072317123413,3.754103899002075,,,
2428,10,10,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.1023486852645874,2.382275342941284,3.607405662536621,,,
2429,11,11,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,2.4114878177642822,1.9763329029083252,3.5106945037841797,,,
2430,12,12,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,2.1143813133239746,1.7221128940582275,3.469259023666382,,,
2431,13,13,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.5126243829727173,0.9794120192527771,3.475034475326538,,,
2432,14,14,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.172638177871704,0.6294719576835632,3.507413864135742,,,
2433,15,15,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.1214299201965332,0.5159118175506592,3.5181944370269775,,,
2434,16,16,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,1.7104377746582031,0.08368639647960663,3.542522430419922,,,
2435,17,17,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,2.990184783935547,0.05937465280294418,3.6159842014312744,,,
2436,18,18,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,4.514590263366699,0.04707779735326767,3.7291111946105957,,,
2437,19,19,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,6.235516548156738,0.0376061387360096,3.8727519512176514,,,
2438,20,20,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,7.883842945098877,0.031317003071308136,4.055161476135254,,,
2439,21,21,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,9.486343383789062,0.024281304329633713,4.248812198638916,,,
2440,22,22,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,10.99025821685791,0.02477777563035488,4.444065570831299,,,
2441,23,23,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,12.242918014526367,0.01776871085166931,4.638254165649414,,,
2442,24,24,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,13.393192291259766,0.018604129552841187,4.8197922706604,,,
2443,25,25,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,14.328157424926758,0.015962541103363037,4.983548641204834,,,
2444,26,26,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,15.118278503417969,0.015916822478175163,5.131689548492432,,,
2445,27,27,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,15.795326232910156,0.015015020966529846,5.262822151184082,,,
2446,28,28,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,16.336416244506836,0.012370595708489418,5.36965274810791,,,
2447,29,29,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,16.769968032836914,0.006957567296922207,5.466979503631592,,,
2448,30,30,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,30d011d443a34a4db3f728e95da2484e,17.128543853759766,0.00873125996440649,5.54659366607666,,,
2449,0,0,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,,,,,,
2450,1,1,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.08333609998226166,-3.2975943753399406E-8,5.214484691619873,,,
2451,2,2,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.04551436007022858,9.948359489440918,4.824257850646973,,,
2452,3,3,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.24072453379631042,8.261832237243652,4.583188056945801,,,
2453,4,4,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.2688101530075073,5.553465366363525,4.410275936126709,,,
2454,5,5,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.3050776422023773,4.675449848175049,4.25632381439209,,,
2455,6,6,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.3380545377731323,4.278069496154785,4.131308078765869,,,
2456,7,7,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.3822014033794403,3.839041233062744,4.022337913513184,,,
2457,8,8,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.3473690450191498,2.996077537536621,3.902053117752075,,,
2458,9,9,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.4740045368671417,2.670072317123413,3.754103899002075,,,
2459,10,10,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.7245944738388062,2.382275342941284,3.607405662536621,,,
2460,11,11,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,0.7877724766731262,1.9763329029083252,3.5106945037841797,,,
2461,12,12,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,1.018079400062561,1.7221128940582275,3.469259023666382,,,
2462,13,13,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,1.795344352722168,0.9794120192527771,3.475034475326538,,,
2463,14,14,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,1.5985301733016968,0.6294719576835632,3.507413864135742,,,
2464,15,15,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,2.587651014328003,0.5159118175506592,3.5181944370269775,,,
2465,16,16,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,3.2044782638549805,0.08368639647960663,3.542522430419922,,,
2466,17,17,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,3.7416908740997314,0.05937465280294418,3.6159842014312744,,,
2467,18,18,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,4.095439434051514,0.04707779735326767,3.7291111946105957,,,
2468,19,19,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,4.284590244293213,0.0376061387360096,3.8727519512176514,,,
2469,20,20,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,4.343303680419922,0.031317003071308136,4.055161476135254,,,
2470,21,21,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,4.224672794342041,0.024281304329633713,4.248812198638916,,,
2471,22,22,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,3.9922430515289307,0.02477777563035488,4.444065570831299,,,
2472,23,23,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,3.7342264652252197,0.01776871085166931,4.638254165649414,,,
2473,24,24,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,3.4652204513549805,0.018604129552841187,4.8197922706604,,,
2474,25,25,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,3.179812431335449,0.015962541103363037,4.983548641204834,,,
2475,26,26,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,2.9529945850372314,0.015916822478175163,5.131689548492432,,,
2476,27,27,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,2.7535452842712402,0.015015020966529846,5.262822151184082,,,
2477,28,28,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,2.5111498832702637,0.012370595708489418,5.36965274810791,,,
2478,29,29,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,2.3568389415740967,0.006957567296922207,5.466979503631592,,,
2479,30,30,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,971285f337b0406c873a16c5078ce455,2.184070587158203,0.00873125996440649,5.54659366607666,,,
2480,0,0,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,,,,,,
2481,1,1,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,0.08999335765838623,-3.2975943753399406E-8,5.214484691619873,,,
2482,2,2,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,0.12871384620666504,9.948359489440918,4.824257850646973,,,
2483,3,3,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,1.2615711688995361,8.261832237243652,4.583188056945801,,,
2484,4,4,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,6.540117263793945,5.553465366363525,4.410275936126709,,,
2485,5,5,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,10.525524139404297,4.675449848175049,4.25632381439209,,,
2486,6,6,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,13.195615768432617,4.278069496154785,4.131308078765869,,,
2487,7,7,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,13.175531387329102,3.839041233062744,4.022337913513184,,,
2488,8,8,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,13.720120429992676,2.996077537536621,3.902053117752075,,,
2489,9,9,hard_fta_ae,256,minigrid-door-key-stochastic,6,9216,None,1846efe41c7548ad874586d0f53abcd8,15.589534759521484,2.670072317123413,3.754103899002075,,,
