,step,n_step,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div
486,22,22,6.804896354675293,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
487,23,23,6.910492897033691,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
488,24,24,7.474304676055908,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
489,25,25,7.969586372375488,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
490,26,26,8.280160903930664,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
491,27,27,8.126132011413574,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
492,28,28,9.247464179992676,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
493,29,29,8.961511611938477,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
494,30,30,9.935872077941895,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0ce04bc52db0402b973f7523ae366f61,,,
495,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
496,1,1,0.01715492457151413,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
497,2,2,0.01331325527280569,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
498,3,3,0.14525990188121796,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
499,4,4,0.3915790915489197,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
500,5,5,0.44315290451049805,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
501,6,6,1.0756983757019043,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
502,7,7,0.5728956460952759,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
503,8,8,1.1490328311920166,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
504,9,9,0.7769182324409485,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
505,10,10,1.2555757761001587,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
506,11,11,0.9801223874092102,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
507,12,12,1.340541958808899,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
508,13,13,2.3702526092529297,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
509,14,14,1.469437599182129,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
510,15,15,3.2871739864349365,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
511,16,16,1.7945760488510132,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
512,17,17,3.6252660751342773,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
513,18,18,2.22955322265625,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
514,19,19,4.43344783782959,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
515,20,20,3.354668140411377,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
516,21,21,4.860653400421143,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
517,22,22,3.617495536804199,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
518,23,23,5.725465297698975,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
519,24,24,4.264655590057373,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
520,25,25,5.444708824157715,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
521,26,26,4.858748435974121,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
522,27,27,6.3046875,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
523,28,28,6.1944780349731445,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
524,29,29,7.061262607574463,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
525,30,30,6.705308437347412,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,46ada6282537494fa50701c2633a7900,,,
526,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
527,1,1,3.880702495574951,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
528,2,2,4.0200419425964355,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
529,3,3,4.724118232727051,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
530,4,4,3.1952152252197266,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
531,5,5,3.270928144454956,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
532,6,6,3.277031898498535,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
533,7,7,3.7595200538635254,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
534,8,8,5.057967185974121,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
535,9,9,3.996486186981201,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
536,10,10,4.6104817390441895,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
537,11,11,4.537374019622803,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
538,12,12,5.276872634887695,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
539,13,13,5.271583080291748,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
540,14,14,4.306247711181641,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
541,15,15,4.976430892944336,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
542,16,16,4.858928203582764,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
543,17,17,6.311182498931885,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
544,18,18,5.042119026184082,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
545,19,19,5.485520362854004,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
546,20,20,4.6372904777526855,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
547,21,21,5.9713263511657715,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
548,22,22,6.018999099731445,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
549,23,23,6.17868185043335,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
550,24,24,5.938669681549072,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
551,25,25,6.24933385848999,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
552,26,26,6.266377925872803,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
553,27,27,7.0496039390563965,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
554,28,28,6.451572418212891,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
555,29,29,7.533903121948242,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
556,30,30,6.626017093658447,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,0316ac23ccbf491db1c36362e6aa5be2,,,
557,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
558,1,1,0.005062604323029518,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
559,2,2,0.07075615227222443,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
560,3,3,0.560306966304779,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
561,4,4,0.3393447697162628,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
562,5,5,0.8078356981277466,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
563,6,6,0.5639716386795044,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
564,7,7,0.6906805038452148,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
565,8,8,1.2099709510803223,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
566,9,9,0.7337732911109924,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
567,10,10,1.3263386487960815,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
568,11,11,0.7702798247337341,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
569,12,12,1.343078851699829,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
570,13,13,2.2326912879943848,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
571,14,14,2.550607681274414,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
572,15,15,3.6568548679351807,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
573,16,16,3.329298257827759,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
574,17,17,4.293160438537598,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
575,18,18,4.027357578277588,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
576,19,19,4.525279998779297,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
577,20,20,4.747793674468994,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
578,21,21,5.050971031188965,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
579,22,22,4.160897731781006,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
580,23,23,5.274170875549316,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
581,24,24,5.343011856079102,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
582,25,25,5.626330375671387,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
583,26,26,5.708404064178467,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
584,27,27,6.171733379364014,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
585,28,28,6.115804195404053,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
586,29,29,6.129175662994385,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
587,30,30,6.789671897888184,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,41e898a43e60457b997cbb5face8bc9e,,,
588,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
589,1,1,0.1823376566171646,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
590,2,2,1.9173834323883057,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
591,3,3,0.8798291087150574,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
592,4,4,2.740079164505005,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
593,5,5,1.1837589740753174,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
594,6,6,2.8532915115356445,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
595,7,7,2.252655267715454,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
596,8,8,3.6762118339538574,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
597,9,9,2.560591220855713,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
598,10,10,4.678760528564453,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
599,11,11,3.29787278175354,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
600,12,12,5.714807033538818,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
601,13,13,5.616514682769775,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
602,14,14,6.659794807434082,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
603,15,15,5.846042633056641,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
604,16,16,6.909077167510986,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
605,17,17,5.95597505569458,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
606,18,18,6.773601531982422,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
607,19,19,6.713746070861816,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
608,20,20,7.0180182456970215,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
609,21,21,6.985050201416016,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
610,22,22,6.420283317565918,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
611,23,23,7.263844013214111,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
612,24,24,7.460982322692871,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
613,25,25,7.982357501983643,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
614,26,26,8.08103084564209,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
615,27,27,7.793797492980957,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,6fe005bbf1ee4435ae8b58927f01ddfe,,,
